kind,task,machine_selectable,process_time
0,0,"(1, 0, 7, 6, 2, 3)","(2, 6, 13, 13, 17, 11)"
0,1,"(4, 7, 0, 6, 8, 5, 2)","(20, 16, 18, 1, 6, 12, 15)"
0,2,"(9, 4, 6, 5, 8, 7, 2, 3, 0, 1)","(10, 5, 5, 14, 1, 2, 8, 9, 12, 4)"
0,3,"(2, 1, 0, 6, 4, 5, 7, 3, 8, 9)","(20, 19, 1, 17, 13, 9, 1, 12, 20, 17)"
0,4,"(8, 2, 7, 3, 6, 4, 5, 1)","(20, 17, 4, 10, 19, 12, 1, 2)"
1,0,"(6, 3, 5, 4, 8)","(19, 7, 4, 18, 20)"
1,1,"(1,)","(2,)"
1,2,"(7, 8, 0, 5, 9)","(15, 6, 14, 3, 15)"
1,3,"(7, 9, 5, 4)","(1, 16, 16, 3)"
1,4,"(3, 0)","(6, 18)"
1,5,"(4, 2, 9, 5)","(19, 6, 17, 19)"
1,6,"(7, 3, 9, 0, 1)","(18, 8, 15, 6, 19)"
2,0,"(6, 0, 3, 8, 7, 4, 5, 2, 9)","(20, 9, 8, 20, 3, 18, 10, 18, 18)"
2,1,"(6, 2, 1, 3, 4, 5, 9, 0)","(5, 13, 10, 9, 6, 9, 5, 3)"
2,2,"(2,)","(17,)"
2,3,"(7, 8, 3)","(16, 8, 9)"
2,4,"(5,)","(10,)"
3,0,"(7, 8, 5, 9, 4)","(4, 5, 19, 14, 3)"
3,1,"(3, 8, 2, 9, 1, 5, 7, 6, 0, 4)","(13, 10, 19, 12, 19, 3, 17, 1, 10, 5)"
3,2,"(7, 2, 6, 1, 3)","(8, 15, 10, 11, 19)"
3,3,"(0, 3, 8, 2, 6, 7, 9)","(8, 15, 8, 9, 16, 6, 7)"
3,4,"(3, 0)","(16, 20)"
3,5,"(4, 6, 5, 0, 2)","(13, 15, 13, 9, 16)"
3,6,"(6, 7, 0, 5, 1, 8)","(14, 20, 15, 2, 6, 5)"
3,7,"(9,)","(2,)"
3,8,"(5, 7, 8, 4, 2, 0, 1, 6)","(9, 16, 18, 20, 4, 15, 9, 13)"
4,0,"(8, 1, 2)","(13, 15, 5)"
4,1,"(2,)","(10,)"
4,2,"(0, 4, 9, 8, 1, 7, 3, 2)","(20, 19, 16, 9, 1, 10, 5, 18)"
4,3,"(4, 0, 6, 5, 3, 2)","(17, 20, 12, 7, 14, 4)"
4,4,"(4, 9, 3, 6)","(18, 11, 9, 15)"
5,0,"(8, 7)","(6, 1)"
5,1,"(2, 1)","(1, 6)"
5,2,"(3, 9, 6, 1, 5)","(7, 7, 10, 3, 19)"
5,3,"(8, 6, 0, 1, 3, 2, 9, 5, 7, 4)","(16, 9, 5, 15, 2, 16, 15, 9, 9, 7)"
5,4,"(3, 8, 7, 4)","(9, 6, 16, 9)"
6,0,"(3, 0, 2, 8, 4, 7, 9)","(1, 19, 3, 11, 16, 5, 3)"
6,1,"(3, 2, 6)","(18, 9, 18)"
6,2,"(7, 1, 3, 8, 6, 9, 0, 5, 4)","(6, 19, 5, 4, 19, 1, 8, 14, 6)"
6,3,"(0, 9, 7, 2, 5)","(14, 20, 4, 4, 9)"
6,4,"(3, 7)","(8, 8)"
7,0,"(7, 4, 0)","(13, 3, 17)"
7,1,"(7, 4)","(7, 19)"
7,2,"(4,)","(11,)"
7,3,"(1, 0, 2, 4)","(4, 19, 17, 7)"
7,4,"(6,)","(3,)"
7,5,"(0, 4, 6, 1, 7, 5, 2)","(17, 13, 19, 11, 13, 1, 19)"
7,6,"(2, 6, 4, 9, 8, 7, 0, 1, 5, 3)","(8, 17, 12, 4, 14, 4, 6, 18, 16, 7)"
8,0,"(5, 7)","(19, 17)"
8,1,"(9, 5, 3, 1)","(20, 6, 7, 12)"
8,2,"(3, 7, 2)","(10, 4, 19)"
8,3,"(5, 8, 1, 7, 4, 2, 6, 9, 3)","(7, 1, 6, 4, 6, 9, 3, 8, 8)"
8,4,"(0,)","(14,)"
8,5,"(1, 4, 3, 5)","(3, 15, 15, 13)"
9,0,"(2, 6, 5, 3, 9, 8, 0, 7, 4)","(19, 9, 18, 6, 13, 15, 10, 6, 18)"
9,1,"(4, 6, 2, 7, 9)","(6, 11, 7, 11, 7)"
9,2,"(6, 8, 4)","(2, 6, 19)"
9,3,"(7, 4, 0)","(1, 1, 16)"
9,4,"(8, 7, 0, 6, 1, 3, 2, 4, 9)","(11, 19, 12, 15, 19, 19, 14, 15, 4)"
9,5,"(4,)","(1,)"
9,6,"(6, 7, 1, 4)","(18, 1, 10, 17)"
9,7,"(6, 3, 2, 1, 7, 5, 9, 8, 0, 4)","(9, 2, 13, 16, 19, 20, 4, 8, 16, 2)"
