kind,task,machine_selectable,process_time
0,0,"(14, 5, 11, 3, 12, 8, 4)","(11, 11, 10, 20, 16, 7, 7)"
0,1,"(12, 7, 5, 1, 14)","(14, 20, 19, 7, 10)"
0,2,"(6, 4, 1, 13, 7, 8, 10)","(15, 16, 2, 9, 9, 2, 12)"
0,3,"(11, 2)","(18, 3)"
0,4,"(0, 11, 9, 5)","(18, 10, 7, 17)"
1,0,"(9, 13, 14, 10, 6, 5, 2, 1, 11, 12, 8)","(10, 2, 19, 19, 3, 1, 15, 11, 15, 11, 14)"
1,1,"(8,)","(5,)"
1,2,"(5, 13, 14, 9, 8, 11, 6, 10)","(14, 12, 15, 5, 8, 1, 11, 11)"
1,3,"(7, 3, 12, 2, 6, 8, 0, 9, 13)","(17, 2, 3, 6, 13, 3, 20, 2, 12)"
1,4,"(6, 9, 1, 4, 8, 2, 10, 7)","(11, 14, 4, 6, 8, 17, 6, 6)"
1,5,"(7, 14, 3, 8, 6, 0, 10, 1, 4, 5, 9, 13)","(10, 2, 19, 2, 8, 4, 17, 9, 18, 8, 14, 5)"
1,6,"(4, 2, 7, 13, 9, 5, 1, 14, 0, 3, 11, 6)","(14, 16, 7, 3, 17, 6, 14, 16, 1, 18, 10, 16)"
1,7,"(3, 7, 1, 8, 14, 0)","(15, 8, 1, 6, 10, 10)"
1,8,"(11, 10, 3, 8, 1)","(13, 19, 11, 8, 4)"
2,0,"(1, 11, 0, 3, 9)","(12, 11, 5, 8, 14)"
2,1,"(8, 14, 6, 5, 4)","(18, 12, 19, 7, 13)"
2,2,"(11, 5, 2, 12, 9, 1, 10, 7)","(13, 13, 17, 16, 16, 6, 20, 17)"
2,3,"(6, 11, 3, 13, 14, 5, 9, 8, 1, 7, 12, 0)","(18, 19, 6, 16, 3, 3, 3, 5, 7, 19, 13, 11)"
2,4,"(14,)","(6,)"
2,5,"(10, 12, 0, 4, 11, 9, 7, 3)","(8, 15, 6, 13, 12, 1, 1, 9)"
2,6,"(11, 5, 3, 8, 4, 9, 1, 7, 13, 14, 12, 0, 6)","(12, 15, 14, 11, 14, 20, 14, 8, 16, 8, 5, 2, 5)"
2,7,"(5, 1, 9, 7, 3, 10, 0, 4)","(14, 3, 11, 16, 13, 14, 6, 2)"
2,8,"(12, 2, 4, 10, 3, 14, 11, 8, 9, 13, 7, 1, 6, 5)","(9, 17, 3, 11, 3, 10, 11, 14, 1, 15, 5, 4, 13, 14)"
2,9,"(8, 10, 14, 12, 9, 6, 11, 13, 3, 7)","(17, 13, 7, 19, 8, 11, 13, 19, 3, 12)"
3,0,"(11, 0, 2, 7, 8, 13)","(5, 20, 16, 14, 13, 15)"
3,1,"(8, 1, 0, 5, 10, 14, 4, 11, 12, 3, 13, 6, 9)","(2, 11, 15, 16, 8, 8, 14, 10, 18, 11, 6, 20, 9)"
3,2,"(8, 9, 1, 10, 7, 6, 0, 14, 4, 3, 2, 11, 13, 5, 12)","(13, 7, 7, 6, 5, 19, 14, 17, 7, 6, 8, 6, 12, 15, 12)"
3,3,"(5, 4, 8, 9, 14, 3, 1, 12, 0)","(19, 7, 12, 10, 9, 20, 9, 19, 2)"
3,4,"(12, 1, 4, 3, 8, 6, 7, 13)","(10, 11, 16, 13, 4, 14, 9, 7)"
4,0,"(1, 2, 3, 8, 13, 6, 7, 10, 0, 4)","(13, 9, 2, 20, 4, 12, 18, 14, 14, 14)"
4,1,"(12, 2, 9, 10, 0, 1, 13, 7, 6)","(2, 7, 17, 18, 15, 9, 3, 9, 13)"
4,2,"(5, 10, 3, 14, 2, 6, 8, 13, 9, 7, 11, 1, 12)","(19, 12, 2, 11, 18, 3, 8, 5, 15, 12, 16, 17, 1)"
4,3,"(12, 9, 4, 1, 10, 0, 6, 13, 2, 3, 8, 14, 7)","(5, 17, 11, 13, 13, 15, 6, 13, 13, 13, 16, 11, 18)"
4,4,"(14, 3, 0)","(18, 18, 11)"
4,5,"(14, 1, 6, 5, 8, 10, 4, 2, 7, 12, 13, 9)","(15, 1, 20, 8, 17, 14, 7, 11, 4, 9, 1, 18)"
4,6,"(12, 10, 11, 6, 7, 2, 8, 4)","(14, 11, 12, 5, 1, 3, 5, 7)"
4,7,"(3, 2, 9, 0, 11, 5, 1)","(18, 16, 15, 14, 7, 16, 7)"
4,8,"(13, 9, 8, 6, 5, 14, 2, 3, 1, 10, 4)","(2, 13, 10, 10, 11, 7, 14, 2, 12, 7, 12)"
5,0,"(1, 11, 6, 3, 10, 7, 5, 13, 4, 0, 14, 8, 2, 12)","(6, 5, 12, 3, 10, 15, 18, 3, 9, 20, 2, 7, 6, 17)"
5,1,"(12, 7, 6, 1)","(2, 20, 9, 7)"
5,2,"(13, 8)","(16, 15)"
5,3,"(2, 14, 3, 10, 5, 0, 8, 11)","(12, 13, 11, 17, 15, 3, 2, 3)"
5,4,"(0, 3, 8, 7, 12, 9, 11)","(14, 13, 6, 3, 4, 19, 18)"
6,0,"(8, 0, 4, 6, 1, 12, 13, 9, 2, 5, 14, 10, 11)","(5, 17, 11, 5, 17, 8, 13, 19, 12, 5, 10, 17, 2)"
6,1,"(13, 2, 7, 6, 9, 11, 10, 8, 4, 5, 12, 0, 1, 3, 14)","(6, 15, 3, 1, 8, 2, 14, 4, 16, 17, 7, 14, 16, 1, 5)"
6,2,"(0, 8, 14, 9, 3, 13, 2, 4, 11, 12, 5, 1, 10)","(6, 6, 10, 13, 8, 13, 3, 10, 5, 2, 4, 4, 2)"
6,3,"(11, 3, 2)","(20, 10, 6)"
6,4,"(9, 6, 8, 3, 0, 4, 13, 10, 14, 5, 2, 7, 11, 12)","(17, 18, 3, 2, 19, 14, 19, 1, 3, 12, 20, 16, 14, 13)"
6,5,"(6, 4, 12, 1, 3, 2, 7, 9, 0, 13, 5, 14, 11, 8, 10)","(20, 17, 7, 8, 11, 8, 1, 6, 4, 17, 10, 8, 1, 5, 10)"
6,6,"(0, 10, 8, 11, 12)","(1, 14, 4, 9, 11)"
6,7,"(3, 9)","(7, 5)"
