kind,task,machine_selectable,process_time
0,0,"(4,)","(3,)"
0,1,"(5, 3)","(7, 3)"
0,2,"(8, 3, 1, 6, 7, 0, 2, 5)","(20, 7, 8, 20, 16, 18, 4, 20)"
0,3,"(1, 6, 9, 5, 3, 7, 8, 2)","(20, 20, 2, 13, 2, 16, 17, 5)"
0,4,"(9, 3, 5, 0, 1, 4, 8, 2, 6)","(17, 16, 3, 7, 9, 11, 14, 10, 9)"
0,5,"(7, 0, 5, 3)","(8, 13, 3, 18)"
0,6,"(4, 6, 3, 1, 0, 7)","(7, 17, 2, 13, 17, 14)"
1,0,"(2, 6, 5, 1, 4, 9, 0, 3, 8, 7)","(11, 18, 14, 7, 15, 3, 6, 17, 3, 3)"
1,1,"(4, 2)","(4, 9)"
1,2,"(1, 7)","(15, 13)"
1,3,"(1, 6, 8, 9, 3)","(12, 13, 9, 2, 12)"
1,4,"(8, 2, 3, 5, 9, 7, 1, 4, 0, 6)","(19, 2, 4, 13, 5, 3, 9, 1, 18, 19)"
2,0,"(6, 1, 2, 0, 9, 8, 5)","(10, 4, 11, 6, 10, 16, 17)"
2,1,"(4, 6, 7, 3, 2)","(1, 20, 18, 17, 18)"
2,2,"(0, 4, 5, 6, 1, 8, 7, 2, 3, 9)","(9, 18, 6, 20, 10, 19, 15, 12, 8, 14)"
2,3,"(1, 2, 0, 7)","(15, 7, 19, 16)"
2,4,"(5,)","(20,)"
2,5,"(7, 3, 1, 9, 0, 8, 2, 5, 4, 6)","(18, 16, 5, 10, 5, 2, 17, 8, 1, 15)"
2,6,"(6,)","(19,)"
3,0,"(7, 8, 4)","(11, 5, 14)"
3,1,"(6, 7, 4, 0, 8)","(19, 19, 9, 13, 13)"
3,2,"(8, 6, 5)","(15, 4, 11)"
3,3,"(1, 3, 6, 8, 7, 2, 9, 0)","(10, 15, 10, 5, 1, 15, 2, 20)"
3,4,"(5, 6, 3, 4)","(14, 8, 11, 18)"
3,5,"(4, 3)","(4, 7)"
3,6,"(5, 4, 9, 1, 8, 2, 6)","(19, 13, 6, 9, 13, 18, 14)"
3,7,"(0, 2, 7, 5, 6, 1, 4, 3, 8, 9)","(10, 8, 3, 18, 1, 13, 20, 12, 19, 11)"
3,8,"(5,)","(20,)"
3,9,"(1, 4, 9, 5, 0, 2, 7, 8, 6, 3)","(15, 20, 20, 1, 12, 17, 2, 7, 14, 20)"
4,0,"(4, 3, 5, 0)","(15, 5, 4, 12)"
4,1,"(0, 8, 9, 2, 6, 1)","(10, 11, 3, 18, 13, 13)"
4,2,"(2, 9)","(1, 19)"
4,3,"(7, 6, 3, 0, 9, 4)","(12, 9, 11, 1, 18, 18)"
4,4,"(4, 3, 9, 5, 8)","(8, 1, 8, 19, 17)"
4,5,"(0, 4, 2, 9, 3, 5, 7, 6, 1)","(6, 20, 14, 6, 3, 5, 9, 5, 3)"
4,6,"(9, 4, 0, 2, 7, 3)","(1, 8, 4, 6, 18, 14)"
5,0,"(1, 8)","(4, 17)"
5,1,"(0,)","(20,)"
5,2,"(3, 6, 4)","(12, 19, 4)"
5,3,"(8, 2, 7, 0, 9, 3)","(4, 3, 5, 17, 18, 12)"
5,4,"(9,)","(4,)"
6,0,"(1, 0, 6, 2, 5, 8, 4, 7, 9, 3)","(4, 7, 2, 9, 2, 15, 13, 4, 1, 15)"
6,1,"(4, 7)","(20, 14)"
6,2,"(7,)","(1,)"
6,3,"(8, 1, 6, 2, 5, 4, 0, 7)","(10, 14, 7, 20, 5, 5, 4, 20)"
6,4,"(8, 3, 2, 0, 4, 7, 5, 6, 9, 1)","(5, 2, 14, 20, 2, 4, 13, 5, 8, 20)"
6,5,"(9, 4, 3, 6, 5)","(7, 15, 13, 4, 1)"
6,6,"(0, 7, 9, 8, 6)","(4, 9, 12, 10, 10)"
6,7,"(9,)","(1,)"
7,0,"(5,)","(6,)"
7,1,"(6, 9, 7)","(16, 12, 1)"
7,2,"(5, 8, 7, 1, 3, 2, 6, 4)","(13, 3, 5, 18, 20, 4, 8, 1)"
7,3,"(0, 1, 4, 8, 5, 7)","(9, 6, 16, 13, 17, 10)"
7,4,"(5, 6, 1, 2, 8, 0, 4, 9, 3)","(19, 8, 3, 18, 20, 7, 14, 6, 10)"
7,5,"(9, 8, 1, 3, 4, 6, 5, 7, 0, 2)","(4, 12, 14, 12, 6, 9, 10, 14, 2, 15)"
7,6,"(0, 3)","(11, 3)"
8,0,"(9, 8, 7, 0)","(1, 20, 8, 14)"
8,1,"(8, 1, 6, 3, 9, 0, 7, 4, 5)","(4, 12, 20, 1, 13, 16, 11, 6, 15)"
8,2,"(8, 1, 7, 9)","(8, 20, 12, 2)"
8,3,"(2,)","(7,)"
8,4,"(3, 4, 6, 8)","(10, 9, 17, 7)"
8,5,"(7, 6, 3, 0)","(11, 4, 3, 1)"
9,0,"(6, 0, 2, 9, 1, 7, 4, 3)","(3, 17, 3, 7, 11, 9, 1, 10)"
9,1,"(3, 7, 9, 0, 4, 8, 6)","(20, 2, 15, 2, 19, 14, 7)"
9,2,"(5, 8, 3)","(19, 2, 10)"
9,3,"(4, 5, 8, 1, 0, 9, 7, 6, 2, 3)","(5, 19, 10, 12, 16, 18, 16, 14, 6, 2)"
9,4,"(4, 1, 0, 6)","(11, 7, 6, 17)"
9,5,"(3, 0, 8, 4, 7, 5, 2, 9, 6, 1)","(17, 5, 8, 12, 2, 2, 12, 14, 14, 20)"
9,6,"(3, 4, 6, 8)","(19, 4, 10, 15)"
10,0,"(6, 9, 2, 0, 7, 8, 1, 5, 3)","(14, 3, 1, 2, 8, 12, 8, 16, 7)"
10,1,"(5, 4, 3, 1, 6, 0)","(14, 6, 12, 18, 9, 14)"
10,2,"(2, 9, 8, 6, 5, 7, 1)","(18, 20, 6, 15, 8, 2, 20)"
10,3,"(1, 3, 6, 4, 2, 9, 0)","(5, 9, 3, 5, 12, 9, 13)"
10,4,"(0, 1)","(7, 10)"
10,5,"(9,)","(17,)"
10,6,"(6, 8, 7, 4, 5, 3, 9, 1)","(20, 5, 19, 9, 5, 14, 19, 1)"
10,7,"(1, 6, 3)","(15, 6, 11)"
10,8,"(5, 6, 2, 4, 9, 7, 1, 0, 3)","(8, 8, 1, 11, 8, 14, 18, 10, 2)"
