kind,task,machine_selectable,process_time
0,0,"(9, 3, 2, 4, 5, 0, 6, 8, 7, 1)","(15, 1, 6, 8, 11, 18, 5, 4, 10, 14)"
0,1,"(2, 1, 7, 0, 4, 6, 5)","(13, 5, 19, 7, 6, 4, 20)"
0,2,"(0, 9)","(3, 12)"
0,3,"(9, 5)","(6, 5)"
0,4,"(1, 5, 3, 4, 9, 8, 0, 6)","(4, 6, 5, 11, 9, 7, 1, 5)"
0,5,"(3, 1, 7, 6, 8, 0, 9, 2, 5, 4)","(16, 19, 12, 3, 2, 9, 2, 12, 1, 1)"
0,6,"(6, 1)","(6, 9)"
0,7,"(9, 6, 4, 2, 1, 7, 5, 8, 3)","(3, 12, 13, 8, 6, 12, 13, 1, 10)"
0,8,"(8, 2, 5, 7)","(7, 16, 19, 2)"
1,0,"(1, 8, 9, 0, 5, 4)","(14, 20, 1, 16, 10, 7)"
1,1,"(1, 3, 8, 6, 5, 0, 9, 7)","(6, 1, 12, 3, 18, 3, 18, 20)"
1,2,"(5, 1)","(20, 10)"
1,3,"(3, 1, 8, 4, 2, 9, 7, 6, 0)","(13, 12, 5, 4, 15, 20, 3, 4, 14)"
1,4,"(6, 8, 1)","(6, 19, 7)"
2,0,"(3, 4, 1, 9, 2, 6, 7, 5, 8)","(4, 4, 13, 9, 6, 13, 9, 18, 18)"
2,1,"(1, 7, 0, 5, 8, 9, 2, 4)","(4, 1, 9, 5, 3, 13, 16, 18)"
2,2,"(1,)","(1,)"
2,3,"(9, 7, 6, 3)","(7, 16, 17, 3)"
2,4,"(3, 7, 0, 6, 9)","(13, 6, 9, 2, 6)"
3,0,"(2, 4, 9)","(15, 20, 13)"
3,1,"(9, 4, 7, 1)","(7, 14, 2, 13)"
3,2,"(5, 2)","(6, 4)"
3,3,"(1, 9, 4, 6, 7)","(15, 2, 17, 8, 13)"
3,4,"(6, 8, 0)","(12, 3, 5)"
3,5,"(6,)","(2,)"
3,6,"(2, 3, 9)","(1, 6, 5)"
3,7,"(7, 5, 2, 6, 3, 8)","(18, 2, 20, 2, 1, 4)"
4,0,"(0, 7, 3)","(19, 9, 19)"
4,1,"(5, 4, 7, 2, 8, 1)","(3, 9, 1, 13, 18, 18)"
4,2,"(8, 7, 2)","(1, 5, 7)"
4,3,"(3, 8, 1)","(16, 17, 15)"
4,4,"(0, 2, 7)","(19, 13, 1)"
4,5,"(5, 3, 8, 2)","(8, 18, 2, 14)"
4,6,"(5, 2, 6)","(15, 15, 15)"
5,0,"(4,)","(9,)"
5,1,"(3, 9, 1, 7, 8, 5, 2, 6, 0)","(17, 17, 14, 17, 2, 7, 18, 11, 11)"
5,2,"(8, 5, 0, 1)","(7, 15, 13, 14)"
5,3,"(8, 0, 4, 2, 5)","(2, 19, 7, 12, 12)"
5,4,"(4, 7, 2, 6, 9, 5, 3, 1, 0, 8)","(15, 13, 9, 8, 6, 4, 17, 9, 19, 5)"
5,5,"(0, 1, 6, 3, 8, 4, 9, 5)","(10, 20, 17, 20, 19, 16, 20, 3)"
5,6,"(3, 7, 0, 2, 1, 4)","(13, 13, 19, 17, 14, 1)"
6,0,"(5, 7, 4, 2, 0, 6, 3, 9, 1)","(13, 10, 12, 11, 15, 5, 3, 9, 19)"
6,1,"(2, 5, 3, 6, 0, 7, 1, 8)","(15, 4, 7, 16, 2, 12, 6, 18)"
6,2,"(0, 5, 4, 1, 9, 2, 7, 6, 3, 8)","(7, 17, 3, 12, 3, 2, 3, 2, 10, 17)"
6,3,"(0, 5, 3)","(6, 17, 8)"
6,4,"(1, 4, 3, 7)","(15, 13, 16, 17)"
6,5,"(2, 0, 7, 5, 8, 4)","(14, 16, 11, 9, 18, 20)"
7,0,"(1, 0, 7, 3, 5, 4, 2)","(9, 20, 15, 15, 8, 5, 1)"
7,1,"(5, 4, 1, 8, 2, 9, 7, 0)","(6, 17, 14, 14, 20, 19, 18, 10)"
7,2,"(3, 8, 9, 5, 0, 7)","(6, 1, 18, 16, 13, 9)"
7,3,"(9, 1, 4, 0, 7)","(10, 2, 1, 10, 6)"
7,4,"(4,)","(12,)"
7,5,"(7,)","(9,)"
7,6,"(9,)","(12,)"
7,7,"(1,)","(4,)"
7,8,"(6, 0)","(12, 1)"
