kind,task,machine_selectable,process_time
0,0,"(2, 12, 9, 13)","(7, 5, 4, 17)"
0,1,"(14, 5)","(3, 19)"
0,2,"(10, 14, 1, 0, 2, 12, 5)","(10, 8, 6, 3, 10, 4, 19)"
0,3,"(0, 12, 10, 11, 3, 8, 6, 2, 4, 9, 7, 1, 13, 14)","(16, 7, 18, 19, 12, 4, 10, 15, 16, 12, 15, 7, 10, 2)"
0,4,"(11, 0, 12, 1)","(4, 15, 19, 18)"
0,5,"(11, 3, 8, 0, 14, 2, 4, 6, 7, 12, 13, 10)","(13, 19, 13, 4, 3, 20, 17, 7, 9, 18, 1, 16)"
1,0,"(3, 9, 11, 10, 14, 2, 8)","(9, 2, 11, 11, 18, 6, 3)"
1,1,"(4, 14, 10, 9, 2, 3, 13, 5)","(14, 12, 9, 13, 20, 6, 8, 2)"
1,2,"(7, 6, 1, 8, 11, 12, 13, 3, 10, 9, 14, 4, 5)","(10, 2, 1, 8, 12, 17, 20, 7, 1, 17, 11, 15, 18)"
1,3,"(2, 7, 3, 11, 10, 13, 5, 9, 14, 1)","(20, 10, 18, 6, 2, 9, 6, 19, 16, 2)"
1,4,"(12, 8, 5, 14)","(17, 6, 19, 2)"
1,5,"(2, 6, 5, 3)","(19, 18, 4, 7)"
1,6,"(13, 8, 9, 6, 12, 0, 4, 1)","(16, 13, 8, 12, 2, 15, 11, 1)"
1,7,"(5, 14, 10, 3, 1, 6, 13, 9)","(2, 17, 1, 8, 7, 6, 5, 12)"
2,0,"(4,)","(12,)"
2,1,"(3, 5, 0, 10, 6, 11, 13, 2, 4, 7)","(20, 9, 19, 5, 20, 1, 5, 4, 6, 7)"
2,2,"(5, 9, 13, 4, 6, 1, 2, 3, 8, 0, 12, 14, 11, 7)","(17, 8, 16, 10, 12, 16, 7, 8, 20, 1, 12, 15, 12, 6)"
2,3,"(9, 11, 5, 13, 0, 1, 12, 2)","(6, 1, 17, 12, 5, 18, 4, 16)"
2,4,"(0, 6, 10, 9, 12, 5, 2, 3, 7, 13, 8)","(3, 13, 19, 3, 6, 14, 18, 7, 9, 4, 2)"
2,5,"(9, 11, 5, 3, 0, 12, 13, 8)","(17, 14, 13, 13, 17, 8, 15, 9)"
3,0,"(14, 12, 1)","(18, 13, 11)"
3,1,"(5, 3, 10, 14, 12, 0, 6, 7, 4, 11, 2, 9, 13)","(11, 18, 18, 7, 20, 2, 4, 12, 15, 5, 7, 17, 4)"
3,2,"(5, 6, 7, 10, 12, 0, 9, 11)","(2, 20, 5, 10, 12, 12, 2, 14)"
3,3,"(14, 7, 5, 1, 0, 11, 13, 3)","(5, 20, 1, 13, 4, 8, 8, 17)"
3,4,"(6, 8, 5, 14, 9, 0, 13, 12, 1, 10, 2, 11, 4, 7, 3)","(3, 18, 16, 14, 14, 8, 10, 9, 18, 13, 10, 2, 14, 4, 6)"
3,5,"(13, 0, 1, 2, 3, 6, 12, 11)","(7, 3, 18, 17, 5, 15, 1, 6)"
3,6,"(4, 0, 12, 10)","(18, 18, 20, 11)"
