kind,task,machine_selectable,process_time
0,0,"(17,)","(3,)"
0,1,"(5,)","(19,)"
0,2,"(4, 16, 19, 10, 8, 0, 7, 14, 3, 9, 2, 11, 12, 13, 17)","(17, 17, 9, 20, 1, 16, 10, 5, 10, 19, 17, 8, 7, 17, 11)"
0,3,"(5, 19, 1, 9, 16)","(2, 6, 15, 5, 5)"
0,4,"(10, 1, 19, 9, 5, 14, 8, 18)","(10, 5, 10, 10, 13, 9, 20, 6)"
0,5,"(16, 6, 1, 2, 11, 0, 15, 17, 7, 14, 9, 3, 19, 8)","(10, 8, 1, 19, 9, 6, 16, 19, 9, 12, 5, 18, 17, 17)"
0,6,"(15, 16, 9, 3, 5, 17, 0, 6, 19, 2, 11, 7, 13, 4, 12, 10, 14, 8, 18)","(13, 8, 19, 2, 19, 18, 9, 7, 10, 4, 10, 14, 11, 20, 15, 15, 14, 15, 13)"
1,0,"(13, 12, 19, 8, 0, 5, 4, 11, 17, 15, 14, 18, 7)","(1, 14, 2, 18, 2, 1, 4, 1, 3, 1, 11, 4, 10)"
1,1,"(16, 12, 2, 11, 13, 17, 4, 5, 19, 3, 10)","(15, 15, 9, 8, 12, 20, 20, 7, 1, 1, 2)"
1,2,"(2, 17, 4, 6, 16, 0, 13, 15, 1, 19, 12, 3, 10, 11, 9)","(13, 6, 8, 13, 6, 10, 16, 20, 13, 16, 10, 8, 7, 15, 3)"
1,3,"(19, 17, 8, 11, 16, 4, 13, 6, 18, 0)","(11, 11, 3, 7, 6, 5, 14, 20, 7, 7)"
1,4,"(16, 13, 6, 4, 12, 18, 2, 19, 15, 8)","(15, 3, 15, 3, 11, 2, 13, 16, 20, 9)"
1,5,"(10, 12, 13, 16, 2, 19, 6, 15, 0, 18, 4, 1, 14, 5)","(1, 11, 5, 14, 7, 19, 12, 16, 16, 7, 18, 12, 4, 5)"
1,6,"(7,)","(5,)"
1,7,"(18, 6, 8, 13, 17, 7, 15, 11, 0)","(14, 6, 16, 20, 13, 18, 11, 16, 19)"
1,8,"(8, 18, 19, 0, 9, 2, 7, 17)","(13, 5, 18, 3, 1, 17, 14, 20)"
2,0,"(1, 17, 16, 7, 5, 13, 0, 11)","(1, 16, 5, 17, 16, 11, 4, 9)"
2,1,"(15, 10, 6, 3, 11, 13, 5, 7, 9, 2, 0, 1, 14, 17, 18, 8, 19, 16)","(2, 13, 3, 1, 3, 15, 12, 11, 10, 13, 6, 17, 10, 5, 15, 17, 13, 3)"
2,2,"(15, 0)","(11, 4)"
2,3,"(1, 15, 10, 6, 9, 16, 0, 5, 4, 17, 13, 14, 11, 8, 19)","(16, 6, 8, 16, 7, 11, 4, 14, 10, 1, 7, 10, 12, 12, 20)"
2,4,"(3, 14, 15, 11, 12, 19, 10, 17, 7, 8)","(1, 5, 13, 10, 19, 2, 1, 1, 13, 15)"
2,5,"(13, 15, 19, 0, 7, 16, 5, 4, 8, 18, 10, 12, 14, 1)","(14, 18, 4, 19, 19, 12, 17, 4, 10, 5, 4, 7, 4, 13)"
2,6,"(10, 12, 17, 14, 2, 16, 7, 3, 5, 18, 9, 6, 13, 8, 15, 4, 1, 11)","(12, 13, 4, 2, 8, 3, 17, 20, 7, 18, 17, 18, 5, 16, 17, 3, 7, 15)"
2,7,"(19, 18, 4, 10, 13, 6, 16, 14, 12, 8, 7, 0, 3, 9, 11, 1, 5, 17)","(8, 15, 15, 18, 11, 14, 11, 3, 15, 13, 19, 6, 1, 7, 15, 4, 20, 9)"
3,0,"(17, 13, 16, 2, 19, 15, 1, 18, 6, 10, 14, 8, 0, 4, 11, 5, 7, 12, 9, 3)","(5, 19, 3, 5, 12, 11, 17, 9, 15, 10, 14, 17, 12, 10, 17, 4, 8, 1, 11, 19)"
3,1,"(5, 7, 0, 15, 2, 10, 9, 16, 4, 3, 19, 1, 11, 13, 14, 8, 12, 17, 6)","(18, 17, 12, 20, 19, 19, 18, 20, 10, 6, 13, 1, 2, 2, 12, 10, 4, 4, 20)"
3,2,"(11, 5, 1, 13, 0, 12, 19, 9, 7, 6, 3, 8)","(9, 15, 4, 9, 3, 17, 9, 12, 11, 14, 8, 13)"
3,3,"(2, 19, 14, 9, 11, 6, 13, 16, 5, 3, 7, 18, 4, 0)","(13, 14, 6, 19, 11, 5, 14, 10, 2, 3, 5, 14, 15, 11)"
3,4,"(14, 18, 15, 0, 4, 3, 12, 13, 10, 6, 2, 7, 11, 5, 8, 1, 16, 17)","(1, 6, 4, 9, 6, 3, 6, 10, 18, 18, 10, 20, 16, 6, 12, 4, 19, 19)"
3,5,"(1, 19, 3, 6, 16, 2, 17, 11, 7, 13)","(9, 19, 9, 20, 19, 9, 20, 9, 4, 15)"
3,6,"(8, 6, 0, 9, 19, 15, 18, 3, 2, 12, 16)","(6, 18, 16, 9, 11, 9, 19, 18, 18, 6, 1)"
3,7,"(9, 3, 8, 13, 12)","(16, 17, 8, 7, 2)"
