kind,task,machine_selectable,process_time
0,0,"(9, 4, 3, 2, 7, 8)","(2, 1, 12, 1, 9, 4)"
0,1,"(4, 1)","(4, 20)"
0,2,"(1, 8, 9, 4, 3, 5)","(12, 7, 11, 1, 12, 20)"
0,3,"(1, 0)","(9, 19)"
0,4,"(4, 7, 1, 6, 2, 9, 0, 3, 8)","(11, 3, 3, 11, 2, 6, 12, 2, 12)"
0,5,"(0, 8, 1, 5)","(14, 8, 10, 5)"
0,6,"(1, 6, 3, 2, 7, 8, 5, 0, 9, 4)","(4, 19, 8, 18, 5, 10, 9, 3, 18, 3)"
0,7,"(3, 6, 4, 1)","(17, 11, 13, 4)"
0,8,"(7,)","(3,)"
1,0,"(9, 1, 7)","(16, 9, 4)"
1,1,"(6, 4, 9, 0, 8, 1, 5, 2, 3, 7)","(1, 16, 5, 5, 9, 1, 1, 16, 11, 3)"
1,2,"(8, 0, 3)","(20, 2, 16)"
1,3,"(4, 2, 1, 5, 9, 0, 6)","(11, 14, 20, 19, 20, 8, 16)"
1,4,"(1, 0, 7, 3, 2, 6, 8, 4, 9)","(1, 9, 6, 20, 7, 12, 10, 19, 1)"
2,0,"(2, 7)","(7, 7)"
2,1,"(8, 6)","(7, 10)"
2,2,"(2,)","(16,)"
2,3,"(9, 8)","(6, 7)"
2,4,"(0, 3, 8, 7, 9, 5, 1, 4, 6)","(18, 20, 12, 6, 15, 19, 10, 14, 20)"
2,5,"(9,)","(4,)"
2,6,"(2, 6)","(16, 9)"
2,7,"(1, 9, 4, 0, 2)","(4, 14, 7, 16, 14)"
2,8,"(8, 2, 7)","(6, 2, 10)"
3,0,"(1, 6, 7, 4, 9, 2, 8, 5, 3)","(13, 2, 10, 14, 5, 3, 11, 14, 13)"
3,1,"(8, 1, 3, 0)","(16, 15, 12, 20)"
3,2,"(5, 4, 2, 7, 1, 3, 0, 8, 6)","(3, 17, 5, 12, 5, 9, 12, 1, 16)"
3,3,"(9, 3, 8)","(3, 1, 13)"
3,4,"(3, 9, 4, 1, 2)","(3, 10, 3, 4, 17)"
3,5,"(4, 6, 5, 7, 2, 9, 3, 1, 0, 8)","(19, 9, 7, 20, 19, 12, 6, 4, 5, 12)"
3,6,"(9, 0, 1, 2, 3, 6)","(2, 10, 14, 4, 1, 10)"
4,0,"(5, 2, 7, 9, 6, 0, 3)","(10, 6, 2, 13, 9, 12, 1)"
4,1,"(2, 7, 1)","(9, 2, 20)"
4,2,"(6, 0, 8, 2, 7, 3, 5, 1, 4)","(14, 6, 19, 16, 1, 5, 1, 9, 6)"
4,3,"(4, 2, 1, 6, 9, 7, 5, 8)","(10, 3, 11, 1, 16, 20, 13, 11)"
4,4,"(1, 6, 4, 8)","(18, 14, 15, 18)"
4,5,"(4, 1, 5, 2, 7, 8, 3, 9)","(16, 18, 5, 16, 20, 4, 6, 2)"
4,6,"(4,)","(12,)"
4,7,"(2,)","(2,)"
5,0,"(8, 7, 3, 0, 4, 2)","(3, 4, 5, 6, 16, 6)"
5,1,"(0, 6, 4, 2, 1, 3, 9, 8, 5)","(14, 14, 15, 10, 17, 9, 5, 16, 20)"
5,2,"(1,)","(1,)"
5,3,"(7, 6, 3, 4, 2, 8, 9, 1, 5)","(13, 5, 3, 20, 19, 3, 18, 18, 15)"
5,4,"(1,)","(11,)"
5,5,"(0, 9, 7)","(4, 12, 2)"
5,6,"(6,)","(1,)"
6,0,"(5, 9)","(13, 11)"
6,1,"(0, 2, 7, 6, 1)","(8, 16, 5, 17, 10)"
6,2,"(8, 6, 4, 5, 3, 2)","(1, 1, 2, 9, 14, 10)"
6,3,"(9, 1, 4, 7, 3, 2, 0, 8, 5)","(14, 13, 14, 10, 18, 2, 5, 9, 7)"
6,4,"(1, 5, 6, 8, 0, 4, 7, 9)","(5, 18, 2, 10, 14, 5, 3, 6)"
6,5,"(1, 5, 3)","(15, 10, 17)"
6,6,"(7, 0, 1, 9)","(19, 6, 6, 2)"
6,7,"(8, 5, 4, 2, 3, 7, 0, 1)","(9, 6, 7, 1, 6, 8, 14, 14)"
6,8,"(9, 6, 5, 2, 7, 3, 0, 4, 8)","(18, 3, 2, 18, 1, 6, 13, 6, 6)"
7,0,"(9, 1)","(1, 20)"
7,1,"(1, 3, 0, 5, 7, 6, 9, 2, 8, 4)","(18, 4, 14, 10, 12, 14, 19, 15, 9, 9)"
7,2,"(5, 1, 2)","(5, 10, 11)"
7,3,"(5, 1, 0)","(9, 7, 2)"
7,4,"(8, 4, 0, 6, 2)","(2, 9, 9, 20, 20)"
7,5,"(6,)","(3,)"
