kind,task,machine_selectable,process_time
0,0,"(7, 6, 3, 11, 9, 10)","(5, 18, 17, 12, 8, 2)"
0,1,"(3, 8, 13, 4, 6, 7, 5, 1, 11, 2, 10, 14, 0, 9)","(18, 6, 15, 2, 15, 9, 7, 3, 8, 20, 15, 17, 12, 17)"
0,2,"(1,)","(11,)"
0,3,"(14, 4, 1, 5)","(10, 15, 13, 12)"
0,4,"(6, 8, 2, 14, 5, 7, 13, 12, 3, 4, 10, 11, 9)","(7, 10, 9, 14, 11, 3, 3, 18, 15, 9, 7, 16, 3)"
0,5,"(0, 7, 1, 3, 2)","(18, 2, 13, 11, 2)"
0,6,"(2, 6, 0, 10)","(12, 15, 18, 5)"
1,0,"(13,)","(4,)"
1,1,"(7,)","(17,)"
1,2,"(13, 4, 0, 1, 12, 3, 14)","(15, 5, 8, 1, 3, 5, 3)"
1,3,"(3, 7, 10, 9, 8, 1, 11)","(4, 15, 15, 10, 1, 13, 20)"
1,4,"(4, 12, 14, 2)","(20, 2, 18, 4)"
1,5,"(1, 7, 0, 12, 4, 11, 8, 10, 14, 6, 3)","(5, 14, 10, 13, 10, 7, 6, 2, 19, 19, 4)"
2,0,"(0, 4, 13, 5, 12, 1)","(2, 12, 14, 10, 9, 3)"
2,1,"(6, 5, 9, 2, 1, 12, 10, 14, 11, 7, 13)","(5, 3, 19, 16, 13, 13, 3, 19, 6, 9, 19)"
2,2,"(4, 5, 9, 1, 7, 10, 3, 14, 0, 2)","(13, 11, 15, 10, 1, 14, 14, 6, 16, 2)"
2,3,"(0, 12, 5, 3, 9, 1, 14, 10, 6, 7, 11, 4, 2)","(7, 5, 3, 3, 17, 16, 6, 18, 2, 20, 8, 3, 20)"
2,4,"(11, 14)","(13, 15)"
2,5,"(14, 8, 11, 3, 5, 4, 9, 7, 6)","(5, 2, 11, 7, 10, 1, 7, 2, 6)"
2,6,"(13, 2, 12, 10, 11, 5, 6, 4, 7, 14, 1, 0, 3)","(20, 15, 11, 9, 13, 1, 11, 9, 12, 13, 10, 10, 1)"
2,7,"(3, 0, 5, 10, 7, 14, 1, 9, 6)","(3, 4, 4, 20, 11, 9, 4, 20, 12)"
2,8,"(14, 10, 8, 2, 12)","(3, 3, 12, 8, 8)"
3,0,"(4,)","(12,)"
3,1,"(7,)","(3,)"
3,2,"(7,)","(6,)"
3,3,"(6,)","(3,)"
3,4,"(12, 13, 10, 14, 7, 3, 9, 8, 11, 0)","(3, 15, 12, 12, 17, 8, 11, 9, 13, 16)"
3,5,"(2,)","(16,)"
3,6,"(11, 7, 0, 8, 9, 14, 5, 12, 6, 4)","(8, 6, 2, 11, 15, 3, 19, 17, 8, 19)"
3,7,"(9, 1, 5, 14, 2, 7)","(17, 13, 11, 12, 7, 8)"
3,8,"(2, 12, 14, 8, 4, 9, 10, 13, 11, 1, 5, 7, 6, 0)","(12, 7, 7, 8, 14, 11, 16, 6, 1, 13, 14, 8, 10, 5)"
3,9,"(11, 7)","(15, 4)"
4,0,"(6, 11, 4, 8, 10, 7, 0, 3, 13, 5, 2, 12, 1, 14, 9)","(18, 11, 7, 12, 8, 17, 16, 18, 1, 17, 14, 7, 12, 16, 11)"
4,1,"(10, 2, 5, 1, 11)","(1, 2, 18, 11, 5)"
4,2,"(11, 8, 3, 2, 5, 12, 6, 13, 9, 4, 7, 1, 14)","(14, 2, 8, 14, 3, 12, 4, 12, 15, 9, 7, 20, 5)"
4,3,"(8, 12, 14, 9, 5, 13, 7, 2)","(7, 18, 4, 13, 9, 19, 14, 2)"
4,4,"(9, 4, 12, 1, 5)","(10, 19, 5, 18, 13)"
4,5,"(5, 7, 1, 2, 12, 0, 6, 3, 8, 11)","(19, 14, 15, 1, 17, 18, 14, 4, 6, 17)"
