kind,task,machine_selectable,process_time
0,0,"(6, 0, 8, 1, 9, 5)","(1, 14, 17, 11, 6, 15)"
0,1,"(4, 9, 5, 8, 3)","(9, 10, 13, 4, 13)"
0,2,"(9, 2, 0)","(4, 10, 9)"
0,3,"(4, 9, 6, 0)","(11, 16, 2, 8)"
0,4,"(0, 3, 1, 2, 9, 5, 8, 6, 7)","(12, 3, 5, 13, 16, 1, 16, 13, 15)"
0,5,"(1, 5)","(1, 20)"
0,6,"(1, 6, 7, 4, 2, 8, 0, 5, 3)","(8, 6, 17, 9, 13, 6, 13, 20, 11)"
0,7,"(3, 1, 8, 0, 4, 7, 6, 2)","(11, 2, 16, 10, 5, 16, 20, 4)"
0,8,"(8, 5, 7)","(15, 17, 2)"
1,0,"(2, 9, 6, 4, 0, 8, 7)","(1, 11, 14, 6, 13, 8, 19)"
1,1,"(2, 3)","(19, 16)"
1,2,"(2, 5, 0)","(6, 19, 5)"
1,3,"(5, 2, 3)","(9, 12, 4)"
1,4,"(1, 5, 4)","(7, 16, 20)"
1,5,"(1, 2, 0, 7, 6, 5, 4, 3)","(11, 18, 7, 2, 12, 14, 6, 9)"
1,6,"(0, 7, 3, 8, 1, 9, 6, 4, 2, 5)","(10, 12, 16, 8, 5, 9, 9, 7, 20, 7)"
1,7,"(5, 0, 8, 3, 6, 1, 9, 4, 2)","(7, 12, 10, 5, 18, 16, 8, 10, 16)"
2,0,"(0, 7, 1, 3, 5)","(11, 14, 14, 12, 17)"
2,1,"(0,)","(15,)"
2,2,"(4, 9, 0, 1, 6, 2, 8)","(20, 14, 18, 11, 4, 20, 8)"
2,3,"(9, 4, 2)","(13, 5, 18)"
2,4,"(5, 0)","(20, 15)"
2,5,"(4, 6)","(16, 20)"
2,6,"(2, 1, 5, 0, 8, 7, 4, 6, 3, 9)","(18, 3, 6, 2, 6, 12, 16, 16, 20, 10)"
2,7,"(9, 4, 1, 3, 7, 2, 0, 5, 6, 8)","(8, 1, 3, 4, 13, 17, 11, 20, 18, 16)"
3,0,"(2, 8, 1)","(19, 9, 19)"
3,1,"(2, 9, 4, 7, 3, 6)","(12, 8, 7, 2, 13, 16)"
3,2,"(5, 7, 6, 1, 9, 3)","(9, 18, 20, 12, 17, 12)"
3,3,"(6, 5, 1)","(17, 9, 1)"
3,4,"(8, 9, 6, 3, 2)","(14, 12, 14, 7, 5)"
4,0,"(0, 3, 7)","(14, 7, 20)"
4,1,"(6, 4, 0, 1, 9, 8, 7, 3)","(19, 1, 12, 16, 14, 5, 12, 3)"
4,2,"(3, 1)","(20, 1)"
4,3,"(3, 9, 7)","(17, 15, 13)"
4,4,"(4, 6, 7, 5, 1, 9, 8, 3, 2)","(1, 4, 7, 6, 8, 19, 10, 2, 8)"
4,5,"(9, 3, 4, 0, 8, 2, 1)","(3, 10, 5, 11, 2, 15, 8)"
4,6,"(0, 3, 1, 4, 2, 5, 8, 7, 9)","(8, 12, 5, 7, 20, 6, 20, 2, 5)"
4,7,"(9, 1, 2, 8, 6, 7, 5, 0)","(11, 11, 7, 5, 7, 12, 14, 17)"
5,0,"(0, 1, 7, 5)","(11, 20, 2, 11)"
5,1,"(5,)","(10,)"
5,2,"(4,)","(15,)"
5,3,"(4, 1, 3)","(3, 3, 7)"
5,4,"(4, 0, 9)","(14, 1, 1)"
5,5,"(3, 8, 0, 7, 4)","(17, 12, 12, 4, 2)"
5,6,"(4, 7, 0, 3, 1, 2, 9, 5, 8, 6)","(4, 13, 1, 16, 9, 18, 12, 3, 14, 4)"
5,7,"(9, 1, 8, 7, 3)","(10, 11, 7, 2, 9)"
6,0,"(0, 5, 7, 6)","(5, 3, 19, 7)"
6,1,"(9, 7, 3)","(11, 11, 10)"
6,2,"(4, 9)","(6, 17)"
6,3,"(9, 4, 8, 2, 3, 1, 0, 6)","(4, 20, 1, 15, 20, 7, 19, 3)"
6,4,"(3, 0, 2, 9, 5, 4, 1, 8)","(14, 6, 8, 4, 12, 7, 20, 8)"
6,5,"(5, 9, 8)","(14, 20, 12)"
6,6,"(1, 9, 7, 2, 3, 5, 6, 4)","(2, 14, 19, 11, 15, 7, 16, 4)"
6,7,"(5, 8)","(16, 3)"
7,0,"(6, 1, 2, 0, 8, 5, 7, 9)","(14, 15, 12, 2, 2, 15, 7, 14)"
7,1,"(3, 0, 9, 8, 5, 6)","(6, 12, 4, 4, 2, 17)"
7,2,"(2, 9, 5, 8)","(13, 13, 14, 6)"
7,3,"(1, 6, 7, 2, 8)","(7, 20, 19, 7, 7)"
7,4,"(4, 0, 8, 1, 2)","(16, 14, 9, 17, 6)"
7,5,"(5, 7, 2, 6, 1, 0, 9)","(18, 17, 8, 14, 7, 14, 9)"
7,6,"(3, 0, 1, 4)","(19, 19, 8, 13)"
7,7,"(4, 8)","(6, 20)"
7,8,"(4, 3, 0)","(15, 17, 16)"
7,9,"(1, 3, 4, 8, 2, 9, 7)","(6, 8, 11, 1, 2, 2, 13)"
8,0,"(2, 0, 8, 1, 4, 7, 6, 5, 3, 9)","(13, 15, 11, 12, 1, 9, 6, 14, 13, 6)"
8,1,"(9, 2, 5, 8, 4, 0, 3)","(17, 17, 15, 15, 1, 10, 10)"
8,2,"(7, 5, 0, 4, 8)","(6, 10, 19, 1, 12)"
8,3,"(0, 5)","(13, 7)"
8,4,"(0, 4, 2, 5, 7, 8)","(4, 8, 11, 19, 15, 9)"
8,5,"(9, 2, 5, 1, 8)","(13, 10, 7, 19, 14)"
9,0,"(7, 5, 4)","(11, 13, 17)"
9,1,"(0, 8, 2, 4, 1, 9, 7, 6, 5)","(2, 13, 1, 20, 16, 6, 20, 8, 4)"
9,2,"(4,)","(1,)"
9,3,"(7, 6, 2, 3, 0, 4, 9, 1, 5)","(8, 11, 12, 1, 3, 11, 20, 6, 17)"
9,4,"(3, 5)","(19, 7)"
9,5,"(3, 1, 2, 4, 8, 7, 9)","(18, 1, 20, 10, 17, 15, 8)"
9,6,"(1, 9, 8, 2, 6, 7, 5, 4, 3)","(13, 10, 12, 19, 5, 1, 5, 1, 2)"
9,7,"(7, 4, 2, 5, 9, 1)","(11, 17, 7, 13, 19, 11)"
10,0,"(4, 0, 8, 9)","(14, 8, 16, 5)"
10,1,"(5, 9, 6)","(12, 12, 18)"
10,2,"(2, 7, 8, 1, 4, 6, 5)","(5, 18, 10, 13, 6, 3, 10)"
10,3,"(7, 6, 0, 8, 9, 3)","(8, 12, 5, 18, 10, 3)"
10,4,"(4, 6, 9, 2, 7, 5, 1, 8, 0, 3)","(14, 1, 14, 5, 5, 3, 5, 7, 18, 12)"
10,5,"(4, 0, 2, 6, 8, 1, 5, 7, 9, 3)","(17, 15, 9, 9, 8, 3, 7, 11, 5, 1)"
10,6,"(5, 0)","(12, 17)"
10,7,"(6,)","(14,)"
10,8,"(2, 6, 5, 0)","(12, 19, 4, 6)"
10,9,"(6, 2, 8, 1, 7, 5, 3)","(13, 11, 5, 16, 11, 14, 10)"
