kind,task,machine_selectable,process_time
0,0,"(6, 3, 9, 1, 4, 0, 2, 5)","(18, 4, 11, 17, 6, 2, 14, 9)"
0,1,"(9, 6, 5, 7, 1)","(13, 16, 1, 16, 5)"
0,2,"(6, 7, 1, 0, 3, 9)","(20, 1, 6, 12, 6, 16)"
0,3,"(0, 8, 9, 2, 5, 1, 7)","(18, 9, 13, 19, 6, 20, 13)"
0,4,"(8, 0)","(13, 2)"
0,5,"(0, 5, 8, 6, 1, 2, 3, 9, 7, 4)","(18, 9, 8, 18, 20, 1, 20, 13, 11, 1)"
0,6,"(0,)","(15,)"
0,7,"(5, 3)","(4, 16)"
1,0,"(9, 6)","(17, 20)"
1,1,"(3,)","(12,)"
1,2,"(5, 8, 7)","(19, 3, 7)"
1,3,"(0, 4, 3, 5, 6, 9, 8, 7, 2)","(2, 17, 15, 6, 17, 18, 19, 9, 1)"
1,4,"(6, 0, 8, 1, 3)","(6, 7, 12, 11, 14)"
1,5,"(6, 9, 4, 2, 1, 3, 8, 7, 0, 5)","(5, 8, 16, 11, 10, 15, 10, 11, 9, 13)"
1,6,"(7,)","(12,)"
1,7,"(3, 4, 1, 5, 7, 6, 9)","(5, 18, 12, 6, 5, 13, 1)"
2,0,"(0, 8, 9, 6, 5, 1, 4, 2, 3)","(8, 2, 11, 2, 7, 9, 2, 20, 15)"
2,1,"(4, 8, 9, 7, 2, 1)","(13, 8, 7, 15, 10, 9)"
2,2,"(2, 9)","(17, 10)"
2,3,"(9, 3, 7, 0, 4, 1, 6, 5)","(9, 12, 7, 13, 14, 14, 16, 13)"
2,4,"(4, 1, 8, 2, 5, 6, 0, 7, 9, 3)","(3, 8, 17, 15, 3, 7, 12, 14, 18, 10)"
2,5,"(5, 7, 3, 0, 2, 1, 4, 8)","(5, 9, 3, 8, 11, 8, 8, 5)"
3,0,"(3, 1, 2, 4, 6, 9, 0, 7, 5, 8)","(9, 4, 3, 16, 16, 10, 11, 10, 20, 16)"
3,1,"(5, 6, 7, 8)","(6, 12, 9, 2)"
3,2,"(7, 6, 9, 4, 2, 0, 3)","(3, 20, 15, 4, 8, 18, 5)"
3,3,"(1,)","(20,)"
3,4,"(7,)","(15,)"
4,0,"(9, 5, 1, 2, 8, 3, 4)","(20, 6, 1, 16, 9, 13, 10)"
4,1,"(4, 9, 2, 0, 8, 6, 7, 3, 5)","(11, 8, 11, 6, 3, 7, 16, 20, 16)"
4,2,"(3, 4, 7, 8, 1, 9, 0)","(10, 6, 15, 20, 12, 17, 14)"
4,3,"(7, 8, 4, 6, 3)","(15, 5, 20, 19, 3)"
4,4,"(4, 8)","(11, 11)"
4,5,"(5, 6, 9, 0, 2)","(13, 5, 19, 20, 8)"
4,6,"(5, 3)","(6, 6)"
4,7,"(7, 5, 8, 6, 4, 9, 2, 0)","(20, 19, 20, 17, 1, 1, 20, 8)"
5,0,"(8, 7, 1, 9)","(8, 17, 10, 12)"
5,1,"(4, 0, 3, 9, 1, 5, 8, 6, 2)","(10, 12, 1, 16, 14, 16, 16, 4, 16)"
5,2,"(9, 7, 3, 5, 8, 1, 4, 0)","(17, 20, 14, 2, 15, 12, 7, 10)"
5,3,"(5, 8, 6, 9)","(7, 11, 16, 4)"
5,4,"(6, 0)","(6, 20)"
5,5,"(9, 1)","(17, 1)"
5,6,"(0, 5)","(11, 5)"
5,7,"(2, 6, 9, 8, 5, 7, 1)","(15, 19, 10, 2, 2, 12, 18)"
5,8,"(4, 8, 2, 5, 6, 0, 1, 9, 7)","(16, 11, 1, 16, 1, 5, 3, 14, 6)"
5,9,"(4, 0, 1)","(5, 13, 18)"
6,0,"(7, 8, 9)","(10, 20, 1)"
6,1,"(2, 1)","(16, 14)"
6,2,"(4, 0, 8)","(19, 12, 7)"
6,3,"(6,)","(16,)"
6,4,"(4, 0, 9, 6, 5, 2, 3, 8, 7)","(19, 1, 2, 4, 17, 2, 19, 8, 10)"
6,5,"(6,)","(7,)"
6,6,"(5, 9)","(13, 14)"
6,7,"(9, 1, 7, 2, 6)","(12, 3, 13, 17, 15)"
6,8,"(2, 3, 5)","(9, 1, 6)"
7,0,"(2, 0, 9, 1, 6, 8, 7, 3)","(11, 4, 19, 17, 9, 8, 12, 12)"
7,1,"(3, 6, 4, 9)","(16, 12, 19, 20)"
7,2,"(4, 8, 7, 1, 6, 5, 0, 2, 3, 9)","(7, 15, 3, 4, 11, 20, 17, 19, 12, 16)"
7,3,"(0, 5)","(12, 18)"
7,4,"(1, 7, 5, 8, 4, 3)","(18, 17, 1, 9, 19, 18)"
7,5,"(2, 3, 5, 6, 7, 1, 4, 9)","(9, 13, 11, 15, 10, 8, 6, 17)"
7,6,"(9, 7, 8, 3, 1, 4, 6, 2, 0)","(13, 8, 6, 9, 2, 12, 1, 7, 3)"
7,7,"(5, 4, 1)","(11, 2, 1)"
7,8,"(8, 5, 3, 1, 2, 4)","(16, 15, 8, 9, 18, 4)"
8,0,"(8, 3, 6, 4, 5)","(17, 5, 11, 19, 11)"
8,1,"(6, 8, 1, 0, 3, 9, 5, 7, 4)","(7, 14, 10, 11, 18, 12, 3, 6, 8)"
8,2,"(3, 0, 9, 4)","(20, 5, 13, 20)"
8,3,"(1, 2, 5, 3, 9, 4)","(13, 13, 19, 19, 2, 19)"
8,4,"(5, 1, 6, 9, 8, 4)","(9, 7, 16, 4, 14, 16)"
8,5,"(0, 6, 1, 5, 9, 8, 7)","(4, 14, 20, 11, 6, 1, 6)"
8,6,"(5, 3, 4, 8, 9, 1, 2, 6)","(12, 14, 5, 1, 14, 16, 2, 4)"
8,7,"(6, 3, 2, 8, 0, 7, 5, 1)","(11, 2, 6, 7, 6, 19, 20, 13)"
8,8,"(0, 4, 6, 9, 2, 5, 1, 8, 3)","(3, 11, 19, 14, 13, 11, 17, 16, 6)"
8,9,"(9, 0, 2, 5, 7)","(7, 20, 5, 1, 12)"
9,0,"(2, 4, 7, 3, 0, 5, 1)","(7, 16, 14, 14, 3, 15, 8)"
9,1,"(4, 3)","(7, 19)"
9,2,"(3, 6, 7, 2, 1, 4, 9, 0)","(10, 13, 8, 2, 7, 13, 14, 17)"
9,3,"(2, 4, 7, 6)","(6, 3, 11, 2)"
9,4,"(3,)","(6,)"
9,5,"(2, 0, 6, 9, 5)","(13, 17, 5, 15, 18)"
9,6,"(4, 6, 3, 9, 1, 8, 0)","(11, 19, 1, 19, 6, 17, 5)"
10,0,"(1, 2, 0, 6, 5)","(17, 12, 12, 18, 5)"
10,1,"(2, 1, 6, 4)","(14, 15, 4, 8)"
10,2,"(8, 4)","(3, 11)"
10,3,"(7,)","(16,)"
10,4,"(6, 1, 0, 5, 9, 4, 7, 8, 2, 3)","(17, 8, 11, 12, 18, 17, 8, 1, 6, 19)"
10,5,"(1, 3, 6, 7, 4, 8, 0)","(2, 13, 10, 9, 4, 8, 16)"
10,6,"(7, 1, 5, 3, 0, 9, 2, 6, 4)","(6, 10, 1, 18, 10, 12, 15, 2, 12)"
11,0,"(8, 1, 9, 0, 2, 5)","(2, 10, 19, 7, 20, 15)"
11,1,"(2, 4, 7, 0, 1, 5, 8, 6, 9)","(3, 10, 10, 5, 1, 13, 8, 10, 13)"
11,2,"(4, 8, 3, 1, 5)","(7, 11, 16, 19, 19)"
11,3,"(7, 9, 4, 3, 2)","(6, 9, 3, 3, 8)"
11,4,"(9, 5, 1, 8, 6)","(17, 9, 6, 17, 4)"
11,5,"(3, 6, 7, 9, 0, 4, 2)","(11, 13, 17, 2, 7, 20, 18)"
11,6,"(6, 0, 8, 5, 2, 4, 1)","(11, 16, 16, 7, 1, 13, 5)"
11,7,"(8, 6)","(12, 19)"
11,8,"(4, 5, 7, 2)","(7, 7, 11, 18)"
12,0,"(0, 6, 1, 2)","(5, 14, 18, 1)"
12,1,"(8, 6, 1, 9, 3, 7)","(11, 19, 8, 17, 19, 13)"
12,2,"(4, 6, 5, 9, 1, 0, 2, 7, 8, 3)","(5, 18, 11, 7, 2, 6, 9, 12, 16, 20)"
12,3,"(3, 9, 5, 6)","(1, 20, 20, 12)"
12,4,"(0, 7, 4, 3)","(5, 17, 12, 7)"
13,0,"(8,)","(4,)"
13,1,"(5, 1, 6, 7, 4, 9, 2, 3)","(7, 18, 10, 7, 13, 18, 13, 2)"
13,2,"(4, 8)","(6, 14)"
13,3,"(0, 7, 8, 1, 6, 4, 2)","(18, 15, 1, 15, 16, 14, 7)"
13,4,"(4, 1)","(1, 15)"
13,5,"(8, 5, 0, 7, 2, 3, 4, 6, 9)","(7, 2, 11, 15, 4, 11, 18, 6, 14)"
13,6,"(2, 9)","(1, 3)"
13,7,"(5, 6, 8, 3, 9, 1, 2, 4, 7)","(4, 20, 13, 5, 20, 9, 13, 1, 15)"
13,8,"(2,)","(17,)"
